housing_median_age,population,median_income,median_house_value,ocean_proximity,rooms_per_household,population_per_household,bedrooms_per_room
25.0,2827.0,3.3438,153300.0,<1H OCEAN,4.297674418604651,3.2872093023255813,0.2578463203463203
21.0,2014.0,5.6233,322000.0,NEAR OCEAN,6.605113636363637,2.8607954545454546,0.15763440860215053
34.0,887.0,6.148,313800.0,<1H OCEAN,6.218954248366013,2.8986928104575163,0.15396741986337362
29.0,417.0,4.2768,151300.0,INLAND,5.530120481927711,2.5120481927710845,0.17320261437908496
9.0,1252.0,3.1875,173100.0,<1H OCEAN,3.788808664259928,2.259927797833935,0.2977608384945212
33.0,1753.0,3.05,97800.0,INLAND,6.868596881959911,3.9042316258351892,0.18482490272373542
15.0,1888.0,3.6875,209600.0,<1H OCEAN,4.170786516853933,2.121348314606742,0.2707435344827586
43.0,954.0,5.2606,198900.0,NEAR OCEAN,5.634615384615385,3.0576923076923075,0.19738339021615472
35.0,783.0,4.1544,500001.0,<1H OCEAN,5.58457711442786,1.9477611940298507,0.17505567928730512
40.0,1063.0,6.939,372000.0,<1H OCEAN,7.075794621026895,2.5990220048899757,0.13648928818244643
49.0,698.0,2.3654,137500.0,<1H OCEAN,4.686046511627907,4.058139534883721,0.24689826302729528
27.0,1555.0,3.6106,196400.0,<1H OCEAN,4.469262295081967,3.1864754098360657,0.2297111416781293
30.0,220.0,2.3929,134400.0,NEAR OCEAN,3.0,4.583333333333333,0.3611111111111111
36.0,842.0,1.4766,52800.0,INLAND,4.164383561643835,3.8447488584474887,0.23684210526315788
26.0,735.0,4.5714,243200.0,<1H OCEAN,5.044444444444444,2.3333333333333335,0.16299559471365638
16.0,512.0,7.4542,500001.0,NEAR OCEAN,6.483333333333333,1.7066666666666668,0.16452442159383032
10.0,2573.0,5.0346,240500.0,INLAND,7.106598984771574,3.265228426395939,0.15142857142857144
15.0,848.0,5.3886,125300.0,INLAND,6.945848375451264,3.0613718411552346,0.13617463617463618
30.0,678.0,5.8133,195700.0,<1H OCEAN,5.362573099415204,3.9649122807017543,0.17121046892039257
43.0,671.0,2.875,280600.0,<1H OCEAN,4.779467680608365,2.5513307984790874,0.24741447891805887
26.0,317.0,4.0,137500.0,NEAR OCEAN,4.128440366972477,2.908256880733945,0.29333333333333333
25.0,983.0,2.6184,243800.0,<1H OCEAN,3.622950819672131,2.014344262295082,0.3161764705882353
23.0,722.0,2.1856,107800.0,INLAND,5.0418250950570345,2.7452471482889735,0.22624434389140272
37.0,1909.0,3.6791,148100.0,<1H OCEAN,4.389204545454546,5.423295454545454,0.22071197411003235
50.0,235.0,1.75,67500.0,NEAR OCEAN,4.096385542168675,2.8313253012048194,0.21764705882352942
33.0,1371.0,2.4219,260700.0,<1H OCEAN,4.311244979919679,2.753012048192771,0.2352119236143456
37.0,849.0,3.0542,123900.0,INLAND,5.094076655052265,2.9581881533101044,0.17578659370725033
20.0,1977.0,2.981,129100.0,NEAR OCEAN,5.248502994011976,2.9595808383233533,0.19737592698231604
47.0,1505.0,3.0877,329100.0,NEAR BAY,4.184782608695652,2.3369565217391304,0.23858998144712432
52.0,2071.0,3.2964,265000.0,NEAR BAY,4.263502454991817,3.3895253682487727,0.2602687140115163
14.0,2474.0,4.5245,127500.0,INLAND,5.874680306905371,3.163682864450128,0.16848062690465826
19.0,1578.0,3.2917,160100.0,INLAND,6.182656826568266,2.911439114391144,0.17576842733512385
43.0,675.0,5.3403,489800.0,<1H OCEAN,6.020242914979757,2.7327935222672064,0.16274377942165433
35.0,2010.0,2.9922,163500.0,<1H OCEAN,4.719844357976654,3.9105058365758754,0.21805441055234956
35.0,538.0,2.4583,197900.0,NEAR OCEAN,3.7419354838709675,2.1693548387096775,0.28448275862068967
20.0,2475.0,2.9025,229100.0,<1H OCEAN,3.931137724550898,2.470059880239521,0.2901751713632902
18.0,1277.0,3.4551,121400.0,<1H OCEAN,5.438799076212471,2.9491916859122402,0.18853503184713377
16.0,1124.0,2.825,186200.0,<1H OCEAN,4.648464163822526,1.918088737201365,0.21769456681350954
27.0,193.0,2.0952,71300.0,<1H OCEAN,3.412903225806452,1.2451612903225806,0.3005671077504726
30.0,306.0,4.1125,216700.0,<1H OCEAN,4.038759689922481,2.372093023255814,0.2418426103646833
34.0,780.0,2.3187,488900.0,NEAR OCEAN,5.184729064039409,1.9211822660098523,0.21092636579572446
44.0,2140.0,2.9952,63800.0,INLAND,5.534296028880866,2.575210589651023,0.19069362904979342
40.0,764.0,0.9407,43600.0,INLAND,4.56989247311828,4.10752688172043,0.26705882352941174
49.0,560.0,1.75,75000.0,NEAR BAY,5.552631578947368,3.6842105263157894,0.24170616113744076
4.0,1869.0,3.5507,186100.0,INLAND,7.32798833819242,2.7244897959183674,0.15854386313904914
8.0,1713.0,4.0156,117600.0,INLAND,6.009009009009009,3.858108108108108,0.16754122938530736
37.0,2354.0,3.4345,235500.0,<1H OCEAN,4.486486486486487,3.5345345345345347,0.22657295850066933
30.0,1139.0,2.9375,209200.0,INLAND,4.463327370304114,2.037567084078712,0.23486973947895792
24.0,1140.0,3.7061,128500.0,INLAND,5.772189349112426,3.3727810650887573,0.17478216299333674
17.0,620.0,1.7188,137500.0,INLAND,4.5443645083932855,1.486810551558753,0.2237467018469657
27.0,1346.0,5.2016,243000.0,<1H OCEAN,5.577464788732394,2.7082494969818915,0.18434343434343434
24.0,1268.0,2.8202,500001.0,<1H OCEAN,3.136150234741784,2.976525821596244,0.33907185628742514
36.0,1194.0,2.5179,79000.0,NEAR OCEAN,5.051612903225807,2.567741935483871,0.2247765006385696
48.0,1945.0,2.4359,123700.0,<1H OCEAN,2.7782340862423,3.9938398357289526,0.360679970436068
29.0,1072.0,3.8056,165400.0,INLAND,6.391304347826087,3.1072463768115943,0.16598639455782313
28.0,46.0,4.35,67500.0,INLAND,4.615384615384615,3.5384615384615383,0.16666666666666666
52.0,671.0,3.5083,500001.0,<1H OCEAN,4.047835990888383,1.5284738041002277,0.2554867754642656
33.0,1239.0,5.2329,430900.0,INLAND,6.6682134570765665,2.874709976798144,0.1593597773138483
43.0,988.0,3.8203,176000.0,<1H OCEAN,5.8957654723127035,3.218241042345277,0.18950276243093922
52.0,1122.0,3.1204,224000.0,<1H OCEAN,4.051764705882353,2.64,0.2601626016260163
32.0,170.0,3.9375,187500.0,<1H OCEAN,5.3,3.4,0.19245283018867926
13.0,1880.0,3.8019,271200.0,NEAR OCEAN,6.7625628140703515,2.3618090452261304,0.19877391788965262
21.0,2021.0,4.4545,142400.0,INLAND,5.8375,3.1578125,0.1975374732334047
38.0,41.0,6.0224,187500.0,<1H OCEAN,5.1,4.1,0.23529411764705882
29.0,1070.0,3.6597,145600.0,INLAND,5.843373493975903,3.2228915662650603,0.17371134020618556
37.0,1056.0,3.7583,145500.0,NEAR OCEAN,5.6610978520286395,2.520286396181384,0.18718381112984822
36.0,1815.0,3.7596,300000.0,NEAR OCEAN,4.497847919655667,2.6040172166427547,0.2379585326953748
25.0,1150.0,3.35,237500.0,<1H OCEAN,4.121468926553672,3.248587570621469,0.2481151473612063
18.0,2032.0,4.0159,169100.0,<1H OCEAN,5.523489932885906,2.7275167785234897,0.20583232077764277
26.0,2372.0,2.5509,181800.0,NEAR OCEAN,5.245746691871456,2.2419659735349717,0.20774774774774774
35.0,576.0,5.1457,500001.0,<1H OCEAN,6.958333333333333,2.6666666666666665,0.17498336660013306
24.0,1653.0,4.8167,163300.0,INLAND,5.514734774066798,3.2475442043222005,0.17848236551478447
21.0,1862.0,4.7813,241500.0,<1H OCEAN,5.741176470588235,3.1294117647058823,0.18266978922716628
24.0,786.0,5.0318,134500.0,INLAND,6.509933774834437,2.6026490066225167,0.1520854526958291
15.0,727.0,5.0527,231400.0,<1H OCEAN,6.09556313993174,2.4812286689419794,0.1674132138857783
28.0,1622.0,2.7689,228200.0,NEAR OCEAN,3.913555992141454,3.1866404715127703,0.26656626506024095
45.0,1382.0,0.9337,92300.0,<1H OCEAN,4.712328767123288,3.786301369863014,0.24186046511627907
21.0,1051.0,3.6042,183300.0,NEAR BAY,5.619883040935672,3.073099415204678,0.17898022892819979
41.0,825.0,4.2011,255400.0,NEAR OCEAN,5.05420054200542,2.2357723577235773,0.21018766756032173
46.0,846.0,5.1814,209500.0,<1H OCEAN,5.68135593220339,2.8677966101694916,0.19212410501193317
26.0,2120.0,2.1447,158700.0,<1H OCEAN,3.4859504132231405,3.5041322314049586,0.30867709815078237
5.0,2565.0,6.1949,238700.0,<1H OCEAN,6.273835920177383,2.843680709534368,0.16451669906343877
14.0,1569.0,3.9766,345300.0,<1H OCEAN,6.58664546899841,2.494435612082671,0.1583393676080135
47.0,704.0,3.3214,166500.0,<1H OCEAN,4.912878787878788,2.6666666666666665,0.2251349267540478
34.0,3117.0,3.1713,170100.0,<1H OCEAN,4.362916006339145,4.939778129952456,0.23755902651652744
31.0,2430.0,4.625,173900.0,<1H OCEAN,5.7696969696969695,3.6818181818181817,0.17594537815126052
25.0,975.0,3.125,168100.0,<1H OCEAN,3.9573643410852712,3.7790697674418605,0.24681684622918706
49.0,1041.0,2.925,246900.0,<1H OCEAN,3.795620437956204,2.5328467153284673,0.2794871794871795
36.0,1054.0,2.4444,73400.0,INLAND,6.154121863799283,3.7777777777777777,0.20267909143855561
16.0,4241.0,2.8024,127900.0,<1H OCEAN,3.5517241379310347,5.042806183115339,0.29260127217944426
25.0,163.0,5.75,176600.0,INLAND,21.397435897435898,2.08974358974359,0.2085080886758538
37.0,2195.0,2.7022,151900.0,<1H OCEAN,3.8426229508196723,3.598360655737705,0.26919795221843
37.0,3456.0,2.8542,127600.0,<1H OCEAN,3.996192893401015,4.385786802030457,0.26452842172118135
36.0,1371.0,5.2083,220900.0,<1H OCEAN,5.079646017699115,2.426548672566372,0.1843205574912892
23.0,865.0,4.6452,273800.0,<1H OCEAN,5.572815533980583,2.7993527508090614,0.1835075493612079
16.0,1228.0,5.3749,346100.0,NEAR OCEAN,7.783641160949868,3.2401055408970976,0.13118644067796612
35.0,701.0,7.8543,281900.0,<1H OCEAN,5.986111111111111,3.2453703703703702,0.17246713070378963
52.0,1157.0,3.226,107600.0,INLAND,5.372469635627531,2.3421052631578947,0.17633760361718162
29.0,2669.0,1.2176,61900.0,INLAND,3.899236641221374,4.074809160305343,0.2760375880971026
52.0,1846.0,1.9145,225000.0,NEAR BAY,3.2241935483870967,2.97741935483871,0.32116058029014505
3.0,1441.0,4.7105,275000.0,NEAR BAY,3.7693144722524483,1.5680087051142546,0.3403579676674365
40.0,1772.0,2.189,72500.0,INLAND,5.217582417582418,3.8945054945054944,0.21061499578770007
43.0,1115.0,4.9559,273000.0,NEAR BAY,6.6923076923076925,2.4505494505494507,0.1638752052545156
26.0,2660.0,2.3567,253100.0,<1H OCEAN,2.2928286852589643,2.649402390438247,0.4882710686359687
30.0,1762.0,3.2355,214200.0,<1H OCEAN,5.00668449197861,2.355614973262032,0.20480640854472631
29.0,883.0,2.8182,90500.0,INLAND,5.427083333333333,3.0659722222222223,0.18746001279590532
23.0,236.0,6.4562,230000.0,INLAND,7.626506024096385,2.8433734939759034,0.14375987361769352
41.0,970.0,4.4167,215200.0,<1H OCEAN,5.125,3.1907894736842106,0.1803594351732991
36.0,1134.0,4.4881,218900.0,<1H OCEAN,5.759776536312849,3.1675977653631286,0.17022308438409312
34.0,1915.0,4.7402,244500.0,<1H OCEAN,5.0072568940493465,2.7793904208998548,0.2118840579710145
35.0,515.0,2.3469,90200.0,INLAND,4.383458646616542,1.9360902255639099,0.22984562607204118
29.0,1275.0,3.776,192600.0,<1H OCEAN,4.622754491017964,2.5449101796407185,0.22538860103626943
28.0,2112.0,4.5,202100.0,<1H OCEAN,5.102117061021171,2.6301369863013697,0.20453990724920673
52.0,2258.0,1.6921,162500.0,<1H OCEAN,3.240740740740741,3.8013468013468015,0.31012987012987014
37.0,806.0,4.0,101400.0,INLAND,6.363945578231292,2.741496598639456,0.17156600748262962
12.0,1153.0,2.8182,126900.0,NEAR OCEAN,5.404761904761905,2.4956709956709955,0.19663596315578694
6.0,1513.0,5.4288,167800.0,<1H OCEAN,6.50625,3.152083333333333,0.1585014409221902
44.0,1543.0,2.3851,194100.0,<1H OCEAN,4.346590909090909,2.922348484848485,0.2440087145969499
51.0,771.0,6.626,500001.0,<1H OCEAN,5.5322128851540615,2.1596638655462184,0.17620253164556962
17.0,200.0,7.8118,244200.0,INLAND,7.3478260869565215,4.3478260869565215,0.1390532544378698
36.0,1479.0,4.3583,187200.0,<1H OCEAN,6.1139896373057,3.83160621761658,0.1716101694915254
52.0,311.0,1.5481,200000.0,INLAND,5.02,3.11,0.199203187250996
19.0,1225.0,4.1576,141500.0,INLAND,5.788235294117647,2.8823529411764706,0.16463414634146342
28.0,1220.0,3.3008,193800.0,<1H OCEAN,3.8535911602209945,3.3701657458563536,0.2853046594982079
24.0,454.0,2.125,61900.0,INLAND,4.3355704697986575,3.046979865771812,0.20743034055727555
48.0,222.0,1.7,104200.0,NEAR OCEAN,2.86,4.44,0.2867132867132867
20.0,83.0,6.5,340000.0,NEAR BAY,6.451612903225806,2.6774193548387095,0.125
14.0,889.0,4.9464,174800.0,<1H OCEAN,5.097165991902834,3.5991902834008096,0.18903891977760126
38.0,828.0,4.375,166700.0,<1H OCEAN,5.40084388185654,3.4936708860759493,0.18046875
17.0,3539.0,3.8464,239400.0,<1H OCEAN,3.699692307692308,2.1778461538461538,0.28892215568862273
49.0,1146.0,3.5781,193000.0,<1H OCEAN,4.419437340153452,2.9309462915601023,0.2025462962962963
31.0,805.0,6.5645,189100.0,<1H OCEAN,6.607973421926911,2.6744186046511627,0.14077425842131724
42.0,2096.0,6.4752,500001.0,NEAR BAY,5.225726141078838,1.7394190871369295,0.20755915515324758
30.0,629.0,3.6823,295200.0,<1H OCEAN,4.3,1.965625,0.23037790697674418
18.0,1464.0,5.4836,225800.0,<1H OCEAN,5.271604938271605,3.6148148148148147,0.17470725995316158
27.0,757.0,4.2434,270500.0,<1H OCEAN,5.315457413249211,2.3880126182965298,0.20237388724035607
17.0,2337.0,6.0137,375900.0,<1H OCEAN,6.129251700680272,2.6496598639455784,0.16555678875323715
37.0,1618.0,2.9605,129400.0,INLAND,4.48,4.622857142857143,0.23660714285714285
30.0,1296.0,7.457,392700.0,<1H OCEAN,6.759595959595959,2.618181818181818,0.14554692169754932
7.0,1564.0,4.4655,182800.0,<1H OCEAN,6.1487964989059085,3.422319474835886,0.16512455516014235
27.0,314.0,2.4659,231300.0,NEAR OCEAN,6.311320754716981,2.9622641509433962,0.19581464872944693
15.0,890.0,6.5783,244800.0,<1H OCEAN,5.9335443037974684,2.8164556962025316,0.16853333333333334
16.0,15.0,3.875,450000.0,<1H OCEAN,4.0,3.0,0.25
32.0,1696.0,4.2685,216600.0,<1H OCEAN,5.55794701986755,2.80794701986755,0.18498659517426275
31.0,185.0,3.625,265000.0,<1H OCEAN,5.757009345794392,1.7289719626168225,0.21266233766233766
27.0,1456.0,2.8062,192800.0,<1H OCEAN,5.06544502617801,3.81151832460733,0.23772609819121446
48.0,633.0,2.3421,200000.0,<1H OCEAN,3.425531914893617,2.6936170212765957,0.30559006211180123
23.0,2249.0,2.6957,191700.0,<1H OCEAN,3.667953667953668,2.8944658944658945,0.3031578947368421
52.0,168.0,3.2292,275000.0,NEAR BAY,6.5636363636363635,3.0545454545454547,0.21052631578947367
24.0,300.0,3.6176,158500.0,INLAND,6.478260869565218,2.608695652173913,0.15570469798657718
29.0,410.0,3.5104,157100.0,INLAND,26.465968586387433,2.1465968586387434,0.2049455984174085
42.0,773.0,2.5313,156900.0,<1H OCEAN,3.9134615384615383,3.7163461538461537,0.26535626535626533
15.0,2097.0,2.3319,91200.0,INLAND,5.488745980707395,3.3713826366559485,0.19507908611599298
34.0,810.0,1.9766,162500.0,<1H OCEAN,3.4277777777777776,4.5,0.3063209076175041
20.0,1369.0,4.75,190500.0,<1H OCEAN,6.1,2.976086956521739,0.16999287241625088
16.0,1480.0,7.52,370200.0,NEAR BAY,7.070769230769231,2.276923076923077,0.15339425587467362
8.0,2138.0,3.5714,197900.0,<1H OCEAN,3.105598866052445,1.5152374202693126,0.35600182565038796
42.0,1625.0,3.2434,179900.0,NEAR BAY,5.401503759398496,2.443609022556391,0.19571269487750556
22.0,593.0,3.625,233700.0,<1H OCEAN,5.8545454545454545,2.6954545454545453,0.18866459627329193
38.0,756.0,4.125,173900.0,<1H OCEAN,4.7734375,2.953125,0.23076923076923078
24.0,1532.0,2.3256,56800.0,INLAND,5.959550561797752,3.4426966292134833,0.21417797888386123
32.0,1628.0,1.6452,41500.0,INLAND,4.324705882352941,3.8305882352941176,0.23993471164309033
36.0,798.0,5.5581,218300.0,<1H OCEAN,6.118466898954704,2.7804878048780486,0.16913439635535307
25.0,879.0,3.3214,103100.0,INLAND,6.093862815884476,3.1732851985559565,0.17890995260663506
34.0,638.0,4.0507,161000.0,NEAR BAY,4.984126984126984,2.5317460317460316,0.2125796178343949
23.0,1486.0,5.7613,235800.0,<1H OCEAN,6.296747967479675,3.0203252032520327,0.17495158166559072
26.0,3319.0,6.3663,279400.0,<1H OCEAN,6.387370405278039,3.1281809613572102,0.15508337022281246
52.0,560.0,3.7159,494400.0,NEAR BAY,4.574829931972789,1.9047619047619047,0.21635687732342007
28.0,2008.0,2.1603,111300.0,INLAND,4.808172531214529,2.279228149829739,0.2070349386213409
4.0,1285.0,4.045,226000.0,<1H OCEAN,5.052227342549923,1.9738863287250383,0.22894496807540285
29.0,942.0,2.1731,66200.0,INLAND,5.086956521739131,2.9254658385093166,0.19719169719169719
10.0,55.0,4.9583,87500.0,INLAND,5.0625,3.4375,0.5061728395061729
43.0,1005.0,1.75,134000.0,<1H OCEAN,4.053571428571429,4.486607142857143,0.2555066079295154
18.0,674.0,2.6694,75900.0,INLAND,5.3655462184873945,2.831932773109244,0.18324197337509787
14.0,781.0,6.5322,394000.0,INLAND,8.079681274900398,3.1115537848605577,0.1257396449704142
48.0,1208.0,1.6611,95800.0,<1H OCEAN,4.975247524752476,2.99009900990099,0.22139303482587064
17.0,959.0,7.8528,368900.0,<1H OCEAN,6.4,2.3975,0.1546875
10.0,927.0,0.78,55500.0,INLAND,3.835766423357664,3.383211678832117,0.2825880114176974
23.0,784.0,1.6038,194300.0,NEAR OCEAN,4.505030181086519,1.5774647887323943,0.23983921393479232
36.0,751.0,6.7496,500001.0,<1H OCEAN,5.411616161616162,1.8964646464646464,0.20251983201119925
32.0,1081.0,5.6846,208800.0,<1H OCEAN,6.654109589041096,3.702054794520548,0.14770972722593928
45.0,942.0,5.0393,321100.0,INLAND,6.229461756373937,2.668555240793201,0.1628012733060482
52.0,191.0,0.75,162500.0,NEAR BAY,2.823529411764706,5.617647058823529,0.3229166666666667
19.0,855.0,3.25,176700.0,INLAND,5.70945945945946,2.8885135135135136,0.19349112426035503
18.0,2269.0,3.7896,98100.0,INLAND,5.936031331592689,2.962140992167102,0.1702221244776776
48.0,716.0,2.3125,108300.0,INLAND,5.025714285714286,2.045714285714286,0.22114837976122798
30.0,851.0,2.4412,61600.0,INLAND,5.441025641025641,4.364102564102564,0.21677662582469368
52.0,792.0,3.75,280000.0,<1H OCEAN,6.081632653061225,2.693877551020408,0.17505592841163312
22.0,2751.0,4.0474,182100.0,<1H OCEAN,4.745070422535211,3.8746478873239436,0.2288512911843277
16.0,365.0,2.3417,191700.0,INLAND,3.9375,2.0738636363636362,0.26695526695526695
22.0,1305.0,8.5407,398800.0,<1H OCEAN,7.366847826086956,3.546195652173913,0.1298413869420878
18.0,1705.0,3.7198,128600.0,<1H OCEAN,3.404017857142857,3.8058035714285716,0.3180327868852459
40.0,586.0,2.6477,43500.0,INLAND,6.2994652406417115,3.1336898395721926,0.2071307300509338
25.0,1139.0,4.0153,460000.0,<1H OCEAN,4.276595744680851,1.7310030395136777,0.24911158493248045
21.0,2657.0,2.7569,127500.0,INLAND,5.315852205005959,3.166865315852205,0.2085201793721973
19.0,1295.0,3.087,88200.0,INLAND,5.956916099773243,2.9365079365079363,0.1910925009516559
35.0,1145.0,1.5357,56500.0,INLAND,4.810495626822157,3.3381924198250728,0.23636363636363636
44.0,1243.0,2.0549,193800.0,<1H OCEAN,3.8976833976833976,2.3996138996139,0.30460624071322434
35.0,274.0,4.4286,238600.0,NEAR OCEAN,5.061855670103093,2.8247422680412373,0.19959266802443992
39.0,1171.0,1.6118,138500.0,<1H OCEAN,3.7304347826086954,3.3942028985507244,0.2742812742812743
27.0,435.0,5.9196,500001.0,<1H OCEAN,8.852216748768473,2.142857142857143,0.19087367835281024
40.0,427.0,3.5789,110400.0,INLAND,4.880681818181818,2.4261363636363638,0.2281722933643772
52.0,482.0,3.1771,210200.0,NEAR BAY,4.8279069767441865,2.2418604651162792,0.2119460500963391
25.0,1947.0,2.8964,104300.0,NEAR OCEAN,4.848101265822785,3.5207956600361663,0.22230511003356956
14.0,1300.0,2.6023,221100.0,<1H OCEAN,3.7824,2.08,0.26692047377326567
19.0,3045.0,2.065,124100.0,<1H OCEAN,4.3273415326395455,2.880794701986755,0.25185832968954963
35.0,873.0,5.5608,226700.0,<1H OCEAN,5.948818897637795,3.437007874015748,0.1813368630046327
16.0,994.0,3.7266,156500.0,<1H OCEAN,4.702564102564103,2.5487179487179485,0.21319520174482007
43.0,1710.0,1.6504,151800.0,NEAR BAY,3.639751552795031,2.6552795031055902,0.27602389078498296
15.0,1011.0,3.755,68000.0,INLAND,5.363076923076923,3.1107692307692307,0.1778542742398164
38.0,561.0,4.0,248600.0,<1H OCEAN,5.1658536585365855,2.7365853658536587,0.20585457979225685
33.0,1691.0,2.7452,98100.0,INLAND,4.9564270152505445,3.684095860566449,0.20615384615384616
30.0,1970.0,4.3409,156000.0,<1H OCEAN,5.1305084745762715,3.3389830508474576,0.19953749587049885
31.0,1276.0,6.2073,282500.0,<1H OCEAN,5.934020618556701,2.6309278350515464,0.16608756080611536
30.0,1114.0,4.7279,272000.0,<1H OCEAN,6.255376344086022,2.9946236559139785,0.18006016330038677
28.0,962.0,1.3304,51300.0,INLAND,5.6453900709219855,3.4113475177304964,0.19095477386934673
25.0,1183.0,1.9583,88600.0,NEAR OCEAN,4.718354430379747,3.7436708860759493,0.23340040241448692
15.0,361.0,6.8099,328200.0,<1H OCEAN,6.221590909090909,2.0511363636363638,0.14429223744292238
31.0,816.0,2.4583,128100.0,NEAR OCEAN,5.325925925925926,3.022222222222222,0.22253129346314326
14.0,1639.0,1.9949,380000.0,<1H OCEAN,2.749559082892416,2.890652557319224,0.4143681847338037
